mainboard_message_reader_apollo_planning_tran_latency : 0
mainboard_message_reader_apollo_planning_tran_latency_80 : 0
mainboard_message_reader_apollo_planning_tran_latency_90 : 0
mainboard_message_reader_apollo_planning_tran_latency_99 : 0
mainboard_message_reader_apollo_planning_tran_latency_999 : 0
mainboard_message_reader_apollo_planning_tran_latency_9999 : 0
mainboard_message_reader_apollo_planning_tran_max_latency : 0
mainboard_planning_apollo_canbus_chassis_cyber_latency : 0
mainboard_planning_apollo_canbus_chassis_cyber_latency_80 : 0
mainboard_planning_apollo_canbus_chassis_cyber_latency_90 : 0
mainboard_planning_apollo_canbus_chassis_cyber_latency_99 : 0
mainboard_planning_apollo_canbus_chassis_cyber_latency_999 : 0
mainboard_planning_apollo_canbus_chassis_cyber_latency_9999 : 0
mainboard_planning_apollo_canbus_chassis_cyber_max_latency : 0
mainboard_planning_apollo_canbus_chassis_proc_latency : 0
mainboard_planning_apollo_canbus_chassis_proc_latency_80 : 0
mainboard_planning_apollo_canbus_chassis_proc_latency_90 : 0
mainboard_planning_apollo_canbus_chassis_proc_latency_99 : 0
mainboard_planning_apollo_canbus_chassis_proc_latency_999 : 0
mainboard_planning_apollo_canbus_chassis_proc_latency_9999 : 0
mainboard_planning_apollo_canbus_chassis_proc_max_latency : 0
mainboard_planning_apollo_canbus_chassis_tran_latency : 96
mainboard_planning_apollo_canbus_chassis_tran_latency_80 : 131
mainboard_planning_apollo_canbus_chassis_tran_latency_90 : 152
mainboard_planning_apollo_canbus_chassis_tran_latency_99 : 203
mainboard_planning_apollo_canbus_chassis_tran_latency_999 : 253
mainboard_planning_apollo_canbus_chassis_tran_latency_9999 : 253
mainboard_planning_apollo_canbus_chassis_tran_max_latency : 253
mainboard_planning_apollo_control_interactive_cyber_latency : 0
mainboard_planning_apollo_control_interactive_cyber_latency_80 : 0
mainboard_planning_apollo_control_interactive_cyber_latency_90 : 0
mainboard_planning_apollo_control_interactive_cyber_latency_99 : 0
mainboard_planning_apollo_control_interactive_cyber_latency_999 : 0
mainboard_planning_apollo_control_interactive_cyber_latency_9999 : 0
mainboard_planning_apollo_control_interactive_cyber_max_latency : 0
mainboard_planning_apollo_control_interactive_proc_latency : 0
mainboard_planning_apollo_control_interactive_proc_latency_80 : 0
mainboard_planning_apollo_control_interactive_proc_latency_90 : 0
mainboard_planning_apollo_control_interactive_proc_latency_99 : 0
mainboard_planning_apollo_control_interactive_proc_latency_999 : 0
mainboard_planning_apollo_control_interactive_proc_latency_9999 : 0
mainboard_planning_apollo_control_interactive_proc_max_latency : 0
mainboard_planning_apollo_control_interactive_tran_latency : 0
mainboard_planning_apollo_control_interactive_tran_latency_80 : 0
mainboard_planning_apollo_control_interactive_tran_latency_90 : 0
mainboard_planning_apollo_control_interactive_tran_latency_99 : 0
mainboard_planning_apollo_control_interactive_tran_latency_999 : 0
mainboard_planning_apollo_control_interactive_tran_latency_9999 : 0
mainboard_planning_apollo_control_interactive_tran_max_latency : 0
mainboard_planning_apollo_localization_pose_cyber_latency : 0
mainboard_planning_apollo_localization_pose_cyber_latency_80 : 0
mainboard_planning_apollo_localization_pose_cyber_latency_90 : 0
mainboard_planning_apollo_localization_pose_cyber_latency_99 : 0
mainboard_planning_apollo_localization_pose_cyber_latency_999 : 0
mainboard_planning_apollo_localization_pose_cyber_latency_9999 : 0
mainboard_planning_apollo_localization_pose_cyber_max_latency : 0
mainboard_planning_apollo_localization_pose_proc_latency : 0
mainboard_planning_apollo_localization_pose_proc_latency_80 : 0
mainboard_planning_apollo_localization_pose_proc_latency_90 : 0
mainboard_planning_apollo_localization_pose_proc_latency_99 : 0
mainboard_planning_apollo_localization_pose_proc_latency_999 : 0
mainboard_planning_apollo_localization_pose_proc_latency_9999 : 0
mainboard_planning_apollo_localization_pose_proc_max_latency : 0
mainboard_planning_apollo_localization_pose_tran_latency : 94
mainboard_planning_apollo_localization_pose_tran_latency_80 : 127
mainboard_planning_apollo_localization_pose_tran_latency_90 : 149
mainboard_planning_apollo_localization_pose_tran_latency_99 : 210
mainboard_planning_apollo_localization_pose_tran_latency_999 : 277
mainboard_planning_apollo_localization_pose_tran_latency_9999 : 277
mainboard_planning_apollo_localization_pose_tran_max_latency : 277
mainboard_planning_apollo_perception_traffic_light_cyber_latency : 0
mainboard_planning_apollo_perception_traffic_light_cyber_latency_80 : 0
mainboard_planning_apollo_perception_traffic_light_cyber_latency_90 : 0
mainboard_planning_apollo_perception_traffic_light_cyber_latency_99 : 0
mainboard_planning_apollo_perception_traffic_light_cyber_latency_999 : 0
mainboard_planning_apollo_perception_traffic_light_cyber_latency_9999 : 0
mainboard_planning_apollo_perception_traffic_light_cyber_max_latency : 0
mainboard_planning_apollo_perception_traffic_light_proc_latency : 0
mainboard_planning_apollo_perception_traffic_light_proc_latency_80 : 0
mainboard_planning_apollo_perception_traffic_light_proc_latency_90 : 0
mainboard_planning_apollo_perception_traffic_light_proc_latency_99 : 0
mainboard_planning_apollo_perception_traffic_light_proc_latency_999 : 0
mainboard_planning_apollo_perception_traffic_light_proc_latency_9999 : 0
mainboard_planning_apollo_perception_traffic_light_proc_max_latency : 0
mainboard_planning_apollo_perception_traffic_light_tran_latency : 0
mainboard_planning_apollo_perception_traffic_light_tran_latency_80 : 0
mainboard_planning_apollo_perception_traffic_light_tran_latency_90 : 0
mainboard_planning_apollo_perception_traffic_light_tran_latency_99 : 0
mainboard_planning_apollo_perception_traffic_light_tran_latency_999 : 0
mainboard_planning_apollo_perception_traffic_light_tran_latency_9999 : 0
mainboard_planning_apollo_perception_traffic_light_tran_max_latency : 0
mainboard_planning_apollo_planning_command_cyber_latency : 0
mainboard_planning_apollo_planning_command_cyber_latency_80 : 0
mainboard_planning_apollo_planning_command_cyber_latency_90 : 0
mainboard_planning_apollo_planning_command_cyber_latency_99 : 0
mainboard_planning_apollo_planning_command_cyber_latency_999 : 0
mainboard_planning_apollo_planning_command_cyber_latency_9999 : 0
mainboard_planning_apollo_planning_command_cyber_max_latency : 0
mainboard_planning_apollo_planning_command_proc_latency : 0
mainboard_planning_apollo_planning_command_proc_latency_80 : 0
