mainboard_control_apollo_planning_proc_latency_9999 : 0
mainboard_control_apollo_planning_proc_max_latency : 0
mainboard_control_apollo_planning_tran_latency : 0
mainboard_control_apollo_planning_tran_latency_80 : 0
mainboard_control_apollo_planning_tran_latency_90 : 0
mainboard_control_apollo_planning_tran_latency_99 : 0
mainboard_control_apollo_planning_tran_latency_999 : 0
mainboard_control_apollo_planning_tran_latency_9999 : 0
mainboard_control_apollo_planning_tran_max_latency : 0
mainboard_control_timer_component_proc_latency : 1026
mainboard_control_timer_component_proc_latency_80 : 1325
mainboard_control_timer_component_proc_latency_90 : 1463
mainboard_control_timer_component_proc_latency_99 : 1747
mainboard_control_timer_component_proc_latency_999 : 3570
mainboard_control_timer_component_proc_latency_9999 : 3570
mainboard_control_timer_component_proc_max_latency : 3570
mainboard_cpu_usage_latency : 28
mainboard_cpu_usage_latency_80 : 28
mainboard_cpu_usage_latency_90 : 28
mainboard_cpu_usage_latency_99 : 28
mainboard_cpu_usage_latency_999 : 28
mainboard_cpu_usage_latency_9999 : 28
mainboard_cpu_usage_max_latency : 28
mainboard_latency_recorder_apollo_control1752221361262518749_apollo_common_latency_records : 0
mainboard_mem_resident_usage_latency : 348416
mainboard_mem_resident_usage_latency_80 : 348416
mainboard_mem_resident_usage_latency_90 : 348416
mainboard_mem_resident_usage_latency_99 : 348416
mainboard_mem_resident_usage_latency_999 : 348416
mainboard_mem_resident_usage_latency_9999 : 348416
mainboard_mem_resident_usage_max_latency : 348416
